image_id,storm_id,relative_time,ocean
alq_262,alq,579601,1
alq_263,alq,583201,1
alq_264,alq,585002,1
alq_265,alq,586801,1
alq_266,alq,588601,1
alq_267,alq,590402,1
alq_268,alq,594000,1
alq_269,alq,595800,1
alq_270,alq,597600,1
alq_271,alq,599400,1
alq_272,alq,601199,1
alq_273,alq,604800,1
alq_274,alq,606599,1
alq_275,alq,608402,1
alq_276,alq,610201,1
alq_277,alq,612000,1
alq_278,alq,615600,1
alq_279,alq,617400,1
alq_280,alq,619200,1
alq_281,alq,621000,1
alq_282,alq,622800,1
alq_283,alq,626400,1
alq_284,alq,628201,1
alq_285,alq,630000,1
alq_286,alq,631800,1
alq_287,alq,633600,1
alq_288,alq,637201,1
alq_289,alq,639002,1
alq_290,alq,640801,1
alq_291,alq,642601,1
alq_292,alq,644403,1
amd_000,amd,0,1
amd_001,amd,1800,1
amd_002,amd,10798,1
amd_003,amd,14399,1
amd_004,amd,16198,1
amd_005,amd,19798,1
amd_006,amd,21598,1
amd_007,amd,23399,1
amd_008,amd,25198,1
amd_009,amd,26999,1
amd_010,amd,30599,1
amd_011,amd,32398,1
amd_012,amd,34199,1
amd_013,amd,35998,1
amd_014,amd,37798,1
amd_015,amd,41399,1
amd_016,amd,43198,1
amd_017,amd,44999,1
amd_018,amd,46798,1
amd_019,amd,48598,1
amd_020,amd,52200,1
amd_021,amd,54000,1
amd_022,amd,55800,1
amd_023,amd,57600,1
amd_024,amd,59400,1
amd_025,amd,63000,1
amd_026,amd,64800,1
amd_027,amd,66600,1
amd_028,amd,68400,1
amd_029,amd,70200,1
amd_030,amd,73800,1
amd_031,amd,86400,1
amd_032,amd,88200,1
amd_033,amd,97198,1
amd_034,amd,100799,1
amd_035,amd,102598,1
amd_036,amd,106198,1
amd_037,amd,107998,1
amd_038,amd,109798,1
amd_039,amd,111598,1
amd_040,amd,113399,1
amd_041,amd,116998,1
amd_042,amd,118798,1
amd_043,amd,120598,1
amd_044,amd,122398,1
amd_045,amd,124198,1
amd_046,amd,127799,1
amd_047,amd,129598,1
amd_048,amd,131399,1
amd_049,amd,133199,1
amd_050,amd,134998,1
amd_051,amd,138600,1
amd_052,amd,140400,1
amd_053,amd,142200,1
amd_054,amd,144000,1
amd_055,amd,145800,1
amd_056,amd,149400,1
amd_057,amd,151200,1
amd_058,amd,153000,1
amd_059,amd,154800,1
amd_060,amd,156600,1
amd_061,amd,160200,1
amd_062,amd,172800,1
amd_063,amd,174600,1
amd_064,amd,183599,1
amd_065,amd,187199,1
amd_066,amd,188998,1
amd_067,amd,192599,1
amd_068,amd,194398,1
amd_069,amd,196199,1
amd_070,amd,197999,1
amd_071,amd,199798,1
amd_072,amd,203398,1
amd_073,amd,205199,1
amd_074,amd,206999,1
amd_075,amd,208798,1
amd_076,amd,210599,1
amd_077,amd,214198,1
amd_078,amd,215999,1
amd_079,amd,217799,1
amd_080,amd,219599,1
amd_081,amd,221399,1
amd_082,amd,224999,1
amd_083,amd,226798,1
amd_084,amd,228599,1
amd_085,amd,230398,1
amd_086,amd,232199,1
amd_087,amd,235798,1
amd_088,amd,237598,1
amd_089,amd,239399,1
amd_090,amd,241198,1
amd_091,amd,242998,1
amd_092,amd,246598,1
amd_093,amd,248398,1
amd_094,amd,250198,1
amd_095,amd,251998,1
amd_096,amd,253799,1
amd_097,amd,259200,1
amd_098,amd,261000,1
amd_099,amd,269998,1
amd_100,amd,273599,1
amd_101,amd,275399,1
amd_102,amd,278998,1
amd_103,amd,280798,1
amd_104,amd,282598,1
amd_105,amd,284398,1
amd_106,amd,286199,1
amd_107,amd,289799,1
amd_108,amd,291598,1
amd_109,amd,293399,1
amd_110,amd,295199,1
amd_111,amd,296998,1
amd_112,amd,300599,1
amd_113,amd,302398,1
amd_114,amd,304198,1
amd_115,amd,305999,1
amd_116,amd,307798,1
amd_117,amd,311400,1
amd_118,amd,313200,1
amd_119,amd,315000,1
amd_120,amd,316800,1
amd_121,amd,318600,1
amd_122,amd,322200,1
amd_123,amd,324000,1
amd_124,amd,325800,1
amd_125,amd,327601,1
amd_126,amd,329400,1
amd_127,amd,333000,1
amd_128,amd,345600,1
amd_129,amd,347400,1
amd_130,amd,356398,1
amd_131,amd,359999,1
amd_132,amd,361798,1
amd_133,amd,365399,1
amd_134,amd,367199,1
amd_135,amd,368999,1
amd_136,amd,370798,1
amd_137,amd,372598,1
amd_138,amd,376198,1
amd_139,amd,377998,1
amd_140,amd,379798,1
amd_141,amd,381599,1
amd_142,amd,383399,1
amd_143,amd,386999,1
amd_144,amd,388799,1
amd_145,amd,390599,1
amd_146,amd,392399,1
amd_147,amd,394199,1
amd_148,amd,397801,1
amd_149,amd,399601,1
amd_150,amd,401400,1
amd_151,amd,403200,1
amd_152,amd,405000,1
amd_153,amd,408600,1
amd_154,amd,410400,1
amd_155,amd,412200,1
amd_156,amd,414000,1
amd_157,amd,415800,1
amd_158,amd,419400,1
amd_159,amd,432000,1
amd_160,amd,433800,1
amd_161,amd,442799,1
amd_162,amd,446398,1
amd_163,amd,448199,1
amd_164,amd,451799,1
amd_165,amd,453599,1
amd_166,amd,455399,1
amd_167,amd,457198,1
amd_168,amd,458998,1
amd_169,amd,462598,1
amd_170,amd,464398,1
amd_171,amd,466198,1
amd_172,amd,467998,1
amd_173,amd,469799,1
amd_174,amd,473400,1
amd_175,amd,475200,1
amd_176,amd,476998,1
amd_177,amd,478798,1
amd_178,amd,480598,1
amd_179,amd,484201,1
amd_180,amd,486000,1
amd_181,amd,487800,1
amd_182,amd,489600,1
amd_183,amd,491400,1
amn_000,amn,0,2
amn_001,amn,7200,2
amn_002,amn,9000,2
amn_003,amn,10800,2
amn_004,amn,12600,2
amn_005,amn,14400,2
amn_006,amn,16200,2
amn_007,amn,18000,2
amn_008,amn,19800,2
amn_009,amn,21600,2
amn_010,amn,23400,2
amn_011,amn,25199,2
amn_012,amn,27000,2
amn_013,amn,28800,2
amn_014,amn,30599,2
amn_015,amn,32399,2
amn_016,amn,34199,2
amn_017,amn,36000,2
amn_018,amn,37799,2
amn_019,amn,39599,2
amn_020,amn,43199,2
amn_021,amn,45000,2
amn_022,amn,46800,2
amn_023,amn,48600,2
amn_024,amn,50400,2
amn_025,amn,53999,2
amn_026,amn,55799,2
amn_027,amn,57600,2
amn_028,amn,59399,2
amn_029,amn,61201,2
amn_030,amn,64801,2
amn_031,amn,66601,2
amn_032,amn,68401,2
amn_033,amn,70201,2
amn_034,amn,72001,2
amn_035,amn,75601,2
amn_036,amn,77401,2
amn_037,amn,79201,2
amn_038,amn,81001,2
amn_039,amn,82801,2
amn_040,amn,86401,2
amn_041,amn,88201,2
amn_042,amn,90001,2
amn_043,amn,91801,2
amn_044,amn,93601,2
amn_045,amn,97201,2
amn_046,amn,99001,2
amn_047,amn,100801,2
amn_048,amn,102601,2
amn_049,amn,104403,2
amn_050,amn,108000,2
amn_051,amn,109800,2
amn_052,amn,111600,2
amn_053,amn,113400,2
amn_054,amn,115200,2
amn_055,amn,118800,2
amn_056,amn,120599,2
amn_057,amn,122400,2
amn_058,amn,124200,2
amn_059,amn,125999,2
amn_060,amn,129600,2
amn_061,amn,131400,2
amn_062,amn,133200,2
amn_063,amn,134999,2
amn_064,amn,136799,2
amn_065,amn,140400,2
amn_066,amn,142199,2
amn_067,amn,144000,2
amn_068,amn,145799,2
amn_069,amn,147601,2
amn_070,amn,151201,2
amn_071,amn,153001,2
amn_072,amn,154801,2
amn_073,amn,156601,2
amn_074,amn,158401,2
amn_075,amn,162001,2
amn_076,amn,163801,2
amn_077,amn,165601,2
amn_078,amn,167401,2
amn_079,amn,169201,2
amn_080,amn,172800,2
amn_081,amn,174601,2
amn_082,amn,176400,2
amn_083,amn,178201,2
amn_084,amn,180001,2
amn_085,amn,183601,2
amn_086,amn,185401,2
amn_087,amn,187201,2
amn_088,amn,189001,2
amn_089,amn,190804,2
amn_090,amn,194400,2
amn_091,amn,196200,2
amn_092,amn,198000,2
amn_093,amn,199800,2
amn_094,amn,201599,2
amn_095,amn,205200,2
amn_096,amn,206999,2
amn_097,amn,208799,2
amn_098,amn,210600,2
amn_099,amn,212400,2
amn_100,amn,216000,2
amn_101,amn,217800,2
amn_102,amn,219600,2
amn_103,amn,221400,2
amn_104,amn,223200,2
amn_105,amn,226800,2
amn_106,amn,228600,2
amn_107,amn,230399,2
amn_108,amn,232199,2
amn_109,amn,234001,2
amn_110,amn,237601,2
amn_111,amn,239401,2
amn_112,amn,241201,2
amn_113,amn,243001,2
amn_114,amn,244801,2
amn_115,amn,248401,2
amn_116,amn,250201,2
amn_117,amn,252001,2
amn_118,amn,253801,2
amn_119,amn,255601,2
amn_120,amn,259201,2
amn_121,amn,262801,2
amn_122,amn,264601,2
amn_123,amn,266401,2
amn_124,amn,270001,2
amn_125,amn,271801,2
amn_126,amn,273601,2
amn_127,amn,275401,2
amn_128,amn,277205,2
amn_129,amn,280800,2
amn_130,amn,282600,2
amn_131,amn,284399,2
amn_132,amn,286199,2
amn_133,amn,287999,2
amn_134,amn,291599,2
amn_135,amn,293399,2
amn_136,amn,295200,2
amn_137,amn,296999,2
amn_138,amn,298800,2
amn_139,amn,302400,2
amn_140,amn,351001,2
amn_141,amn,352801,2
amn_142,amn,356401,2
amn_143,amn,358201,2
amn_144,amn,360001,2
amn_145,amn,361801,2
amn_146,amn,363606,2
amn_147,amn,367199,2
amn_148,amn,368999,2
amn_149,amn,370799,2
amn_150,amn,372600,2
amn_151,amn,374399,2
amn_152,amn,377999,2
amn_153,amn,379800,2
amn_154,amn,381600,2
amn_155,amn,383400,2
amn_156,amn,385200,2
amn_157,amn,388800,2
amn_158,amn,390600,2
amn_159,amn,392400,2
amn_160,amn,394199,2
amn_161,amn,395999,2
amn_162,amn,399599,2
amn_163,amn,401399,2
amn_164,amn,403199,2
amn_165,amn,404999,2
amn_166,amn,406804,2
amn_167,amn,410401,2
amn_168,amn,412201,2
amn_169,amn,414001,2
amn_170,amn,415801,2
amn_171,amn,417601,2
amn_172,amn,421201,2
amn_173,amn,423001,2
amn_174,amn,424801,2
amn_175,amn,426601,2
amn_176,amn,428401,2
amn_177,amn,432001,2
amn_178,amn,433801,2
amn_179,amn,435601,2
amn_180,amn,437401,2
amn_181,amn,439201,2
amn_182,amn,442801,2
amn_183,amn,444601,2
amn_184,amn,446400,2
amn_185,amn,448201,2
amn_186,amn,450007,2
amn_187,amn,453599,2
amn_188,amn,455400,2
amn_189,amn,457200,2
amn_190,amn,459003,2
amn_191,amn,460801,2
amn_192,amn,464400,2
amn_193,amn,466200,2
amn_194,amn,468000,2
amn_195,amn,469800,2
amn_196,amn,471600,2
amn_197,amn,475199,2
amn_198,amn,476999,2
amn_199,amn,478800,2
amn_200,amn,480600,2
amn_201,amn,482399,2
amn_202,amn,486000,2
amn_203,amn,487800,2
amn_204,amn,489600,2
amn_205,amn,491400,2
amn_206,amn,493205,2
amn_207,amn,496801,2
amn_208,amn,498601,2
amn_209,amn,500401,2
amn_210,amn,502201,2
amn_211,amn,504001,2
amn_212,amn,507601,2
amn_213,amn,509401,2
amn_214,amn,511201,2
amn_215,amn,513001,2
amn_216,amn,514801,2
amn_217,amn,518401,2
amn_218,amn,520201,2
amn_219,amn,522001,2
amn_220,amn,523801,2
amn_221,amn,525601,2
amn_222,amn,529201,2
amn_223,amn,531001,2
amn_224,amn,532801,2
amn_225,amn,534601,2
amn_226,amn,536401,2
amn_227,amn,539999,2
amn_228,amn,541800,2
amn_229,amn,543600,2
amn_230,amn,545400,2
amn_231,amn,547199,2
amn_232,amn,550801,2
amn_233,amn,552604,2
amn_234,amn,554400,2
amn_235,amn,556199,2
amn_236,amn,558000,2
amn_237,amn,561599,2
amn_238,amn,563399,2
amn_239,amn,565199,2
amn_240,amn,567000,2
amn_241,amn,568799,2
amn_242,amn,572400,2
amn_243,amn,574200,2
amn_244,amn,576000,2
amn_245,amn,577800,2
amn_246,amn,579606,2
amn_247,amn,583200,2
amn_248,amn,585001,2
amn_249,amn,586801,2
amn_250,amn,588601,2
amn_251,amn,590401,2
amn_252,amn,594001,2
amn_253,amn,595801,2
amn_254,amn,597601,2
amn_255,amn,599401,2
amn_256,amn,601201,2
amn_257,amn,604801,2
amn_258,amn,606601,2
amn_259,amn,608401,2
amn_260,amn,610201,2
amn_261,amn,612001,2
amn_262,amn,615601,2
amn_263,amn,617401,2
amn_264,amn,619200,2
amn_265,amn,621001,2
amn_266,amn,622802,2
amn_267,amn,626399,2
amn_268,amn,628200,2
amn_269,amn,630000,2
amn_270,amn,631800,2
amn_271,amn,633600,2
amn_272,amn,637199,2
amn_273,amn,639007,2
amn_274,amn,640801,2
amn_275,amn,642602,2
amn_276,amn,644399,2
amn_277,amn,648000,2
amn_278,amn,649800,2
amn_279,amn,651600,2
amn_280,amn,653400,2
amn_281,amn,655200,2
amn_282,amn,658800,2
amn_283,amn,660600,2
amn_284,amn,662400,2
amn_285,amn,664200,2
amn_286,amn,666001,2
amn_287,amn,669600,2
amn_288,amn,671401,2
amn_289,amn,673201,2
amn_290,amn,675001,2
amn_291,amn,676801,2
amn_292,amn,680401,2
amn_293,amn,682201,2
amn_294,amn,684001,2
amn_295,amn,685801,2
amn_296,amn,687601,2
amn_297,amn,691200,2
amn_298,amn,693001,2
amn_299,amn,694801,2
amn_300,amn,696601,2
amn_301,amn,698401,2
amn_302,amn,702001,2
amn_303,amn,703801,2
amn_304,amn,705601,2
amn_305,amn,707401,2
amn_306,amn,709203,2
amn_307,amn,712800,2
amn_308,amn,714600,2
amn_309,amn,716400,2
amn_310,amn,718200,2
amn_311,amn,719999,2
amn_312,amn,723599,2
amn_313,amn,725400,2
amn_314,amn,727202,2
amn_315,amn,729001,2
amn_316,amn,730801,2
amn_317,amn,734400,2
amn_318,amn,736200,2
amn_319,amn,738000,2
amn_320,amn,739799,2
amn_321,amn,741600,2
amn_322,amn,745199,2
amn_323,amn,746999,2
amn_324,amn,748800,2
amn_325,amn,750600,2
amn_326,amn,752401,2
amw_000,amw,0,2
amw_001,amw,1800,2
amw_002,amw,3600,2
amw_003,amw,5400,2
amw_004,amw,7200,2
amw_005,amw,10800,2
amw_006,amw,23398,2
amw_007,amw,25199,2
amw_008,amw,37799,2
amw_009,amw,39598,2
amw_010,amw,43199,2
amw_011,amw,44999,2
amw_012,amw,46799,2
amw_013,amw,48599,2
amw_014,amw,50399,2
amw_015,amw,53999,2
amw_016,amw,55799,2
amw_017,amw,57599,2
amw_018,amw,59618,2
amw_019,amw,61207,2
amw_020,amw,64800,2
amw_021,amw,66600,2
amw_022,amw,68400,2
amw_023,amw,70200,2
amw_024,amw,72000,2
amw_025,amw,75600,2
amw_026,amw,77400,2
amw_027,amw,79200,2
amw_028,amw,81000,2
amw_029,amw,82800,2
amz_000,amz,0,2
amz_001,amz,1800,2
amz_002,amz,3600,2
amz_003,amz,5401,2
amz_004,amz,9001,2
amz_005,amz,86401,2
amz_006,amz,88200,2
amz_007,amz,90000,2
amz_008,amz,91800,2
amz_009,amz,95401,2
amz_010,amz,108001,2
amz_011,amz,109801,2
amz_012,amz,111601,2
amz_013,amz,113401,2
amz_014,amz,117001,2
amz_015,amz,172801,2
amz_016,amz,174600,2
amz_017,amz,176400,2
amz_018,amz,178201,2
amz_019,amz,181801,2
amz_020,amz,194401,2
amz_021,amz,196201,2
amz_022,amz,198001,2
amz_023,amz,199801,2
amz_024,amz,203401,2
ang_000,ang,0,2
ang_001,ang,3600,2
ang_002,ang,7200,2
ang_003,ang,10800,2
ang_004,ang,14400,2
ang_005,ang,17999,2
ang_006,ang,21599,2
ang_007,ang,25199,2
ang_008,ang,28799,2
ang_009,ang,32399,2
ang_010,ang,35999,2
ang_011,ang,39599,2
ang_012,ang,43199,2
ang_013,ang,46799,2
ang_014,ang,50399,2
ang_015,ang,53999,2
ang_016,ang,57599,2
ang_017,ang,64797,2
ang_018,ang,68397,2
ang_019,ang,71997,2
ang_020,ang,75597,2
ang_021,ang,79197,2
ang_022,ang,82797,2
ang_023,ang,86397,2
ang_024,ang,89997,2
ang_025,ang,93597,2
ang_026,ang,97197,2
ang_027,ang,100797,2
ang_028,ang,104396,2
ang_029,ang,107996,2
ang_030,ang,111596,2
ang_031,ang,115196,2
ang_032,ang,118796,2
ang_033,ang,122396,2
ang_034,ang,125996,2
ang_035,ang,129596,2
ang_036,ang,133196,2
ang_037,ang,136796,2
ang_038,ang,140396,2
ang_039,ang,143996,2
ang_040,ang,151196,2
ang_041,ang,154796,2
ang_042,ang,158396,2
ang_043,ang,161996,2
ang_044,ang,165596,2
ang_045,ang,169196,2
ang_046,ang,172796,2
ang_047,ang,176396,2
ang_048,ang,179996,2
ang_049,ang,183596,2
ang_050,ang,187196,2
ang_051,ang,190796,2
ang_052,ang,194396,2
ang_053,ang,197996,2
ang_054,ang,201596,2
ang_055,ang,205196,2
ang_056,ang,208796,2
ang_057,ang,212396,2
ang_058,ang,215996,2
ang_059,ang,219596,2
ang_060,ang,223196,2
ang_061,ang,226796,2
ang_062,ang,230396,2
ang_063,ang,237596,2
ang_064,ang,241196,2
ang_065,ang,244796,2
ang_066,ang,248396,2
ang_067,ang,251996,2
ang_068,ang,255596,2
ang_069,ang,259196,2
ang_070,ang,262796,2
ang_071,ang,266396,2
ang_072,ang,269996,2
ang_073,ang,273596,2
ang_074,ang,277196,2
ang_075,ang,280796,2
ang_076,ang,284396,2
ang_077,ang,287996,2
ang_078,ang,291596,2
ang_079,ang,295196,2
ang_080,ang,298796,2
ang_081,ang,302396,2
ang_082,ang,305995,2
ang_083,ang,309595,2
ang_084,ang,313195,2
ang_085,ang,316795,2
ang_086,ang,323996,2
ang_087,ang,327596,2
ang_088,ang,331196,2
ang_089,ang,334796,2
ang_090,ang,338396,2
ang_091,ang,341996,2
ang_092,ang,345596,2
ang_093,ang,349196,2
ang_094,ang,352796,2
ang_095,ang,356396,2
ang_096,ang,359995,2
ang_097,ang,363595,2
ang_098,ang,367195,2
ang_099,ang,370795,2
ang_100,ang,374395,2
ang_101,ang,377995,2
ang_102,ang,381595,2
ang_103,ang,385195,2
ang_104,ang,388795,2
ang_105,ang,392395,2
ang_106,ang,395995,2
ang_107,ang,399595,2
ang_108,ang,403195,2
ang_109,ang,410395,2
ang_110,ang,413995,2
ang_111,ang,417595,2
ang_112,ang,421195,2
ang_113,ang,424795,2
ang_114,ang,428395,2
ang_115,ang,431995,2
ang_116,ang,435595,2
ang_117,ang,439195,2
ang_118,ang,442795,2
ang_119,ang,446395,2
ang_120,ang,449995,2
ang_121,ang,453595,2
ang_122,ang,457195,2
ang_123,ang,460795,2
ang_124,ang,464395,2
ang_125,ang,467995,2
ang_126,ang,471595,2
ang_127,ang,475195,2
ang_128,ang,478795,2
ang_129,ang,482395,2
ang_130,ang,485995,2
ang_131,ang,489595,2
ang_132,ang,496795,2
ang_133,ang,500395,2
ang_134,ang,503995,2
ang_135,ang,507595,2
ang_136,ang,511195,2
ang_137,ang,514795,2
ang_138,ang,518395,2
ang_139,ang,521995,2
ang_140,ang,525595,2
ang_141,ang,529195,2
ang_142,ang,532795,2
ang_143,ang,536395,2
ang_144,ang,539995,2
ang_145,ang,543595,2
ang_146,ang,547195,2
ang_147,ang,550795,2
ang_148,ang,554395,2
ang_149,ang,557995,2
ang_150,ang,561595,2
ang_151,ang,565195,2
ang_152,ang,568795,2
ang_153,ang,572395,2
ang_154,ang,575995,2
ang_155,ang,583195,2
ang_156,ang,586795,2
ang_157,ang,590395,2
ang_158,ang,593995,2
ang_159,ang,597595,2
ang_160,ang,601195,2
ang_161,ang,604795,2
ang_162,ang,608395,2
ang_163,ang,611995,2
ang_164,ang,615595,2
ang_165,ang,619195,2
ang_166,ang,622795,2
ang_167,ang,626395,2
ang_168,ang,629995,2
ang_169,ang,633595,2
ang_170,ang,637195,2
ang_171,ang,640795,2
ang_172,ang,644395,2
ano_000,ano,0,2
ano_001,ano,1799,2
ano_002,ano,3599,2
ano_003,ano,5400,2
ano_004,ano,7199,2
ano_005,ano,10800,2
ano_006,ano,12600,2
ano_007,ano,14399,2
ano_008,ano,16199,2
ano_009,ano,17998,2
ano_010,ano,21598,2
ano_011,ano,23398,2
ano_012,ano,25200,2
ano_013,ano,27000,2
ano_014,ano,28799,2
ano_015,ano,32398,2
ano_016,ano,34198,2
ano_017,ano,35998,2
ano_018,ano,37798,2
ano_019,ano,39598,2
ano_020,ano,43198,2
ano_021,ano,44999,2
ano_022,ano,46798,2
ano_023,ano,48598,2
ano_024,ano,50398,2
ano_025,ano,53998,2
ano_026,ano,55799,2
ano_027,ano,57598,2
ano_028,ano,59398,2
ano_029,ano,61199,2
ano_030,ano,91799,2
aoe_000,aoe,0,1
aoe_001,aoe,3600,1
aoe_002,aoe,7200,1
aoe_003,aoe,10800,1
aoe_004,aoe,14400,1
aoe_005,aoe,18000,1
aoe_006,aoe,21600,1
aoe_007,aoe,25200,1
aoe_008,aoe,28800,1
aoe_009,aoe,32400,1
aoe_010,aoe,36000,1
aoe_011,aoe,39600,1
aoe_012,aoe,43200,1
aoe_013,aoe,46800,1
aoe_014,aoe,50400,1
aoe_015,aoe,54000,1
aoe_016,aoe,57600,1
aoe_017,aoe,61200,1
aoe_018,aoe,64800,1
aoe_019,aoe,68400,1
aoe_020,aoe,72000,1
aoe_021,aoe,75600,1
aoe_022,aoe,79200,1
aoe_023,aoe,82800,1
aoe_024,aoe,86400,1
aoe_025,aoe,90000,1
aoe_026,aoe,93600,1
aoe_027,aoe,97200,1
aoe_028,aoe,100800,1
aoe_029,aoe,104400,1
aoe_030,aoe,108000,1
aoe_031,aoe,111600,1
aoe_032,aoe,115200,1
aoe_033,aoe,118800,1
aoe_034,aoe,122400,1
aoe_035,aoe,126001,1
aoe_036,aoe,129601,1
aoe_037,aoe,133201,1
aoe_038,aoe,136801,1
aoe_039,aoe,140401,1
aoe_040,aoe,144001,1
aoe_041,aoe,147601,1
aoe_042,aoe,151201,1
aoe_043,aoe,154801,1
aoe_044,aoe,158401,1
aoe_045,aoe,162001,1
aoe_046,aoe,165601,1
aoe_047,aoe,169201,1
aoe_048,aoe,172801,1
aoe_049,aoe,176401,1
aoe_050,aoe,180001,1
aoe_051,aoe,183601,1
aoe_052,aoe,187201,1
aoe_053,aoe,190801,1
aoe_054,aoe,194401,1
aoe_055,aoe,198001,1
aoe_056,aoe,201601,1
aoe_057,aoe,205201,1
aoe_058,aoe,208801,1
aoe_059,aoe,212401,1
aoe_060,aoe,216001,1
aoe_061,aoe,219601,1
aoe_062,aoe,223201,1
aoe_063,aoe,226801,1
aoe_064,aoe,230401,1
aoe_065,aoe,234001,1
aoe_066,aoe,237602,1
aoe_067,aoe,241201,1
aoe_068,aoe,244801,1
aoe_069,aoe,248402,1
aoe_070,aoe,252002,1
aoe_071,aoe,255601,1
aoe_072,aoe,259201,1
aoe_073,aoe,262801,1
aoe_074,aoe,266402,1
aoe_075,aoe,270002,1
aoe_076,aoe,273602,1
aoe_077,aoe,277202,1
aox_000,aox,0,2
aox_001,aox,1800,2
aox_002,aox,3600,2
aox_003,aox,66600,2
aox_004,aox,68402,2
aox_005,aox,81000,2
aox_006,aox,82800,2
aox_007,aox,86400,2
aox_008,aox,88199,2
aox_009,aox,89999,2
aph_000,aph,0,2
aph_001,aph,1800,2
aph_002,aph,3600,2
aph_003,aph,5400,2
aph_004,aph,7200,2
aph_005,aph,10800,2
aph_006,aph,12600,2
aph_007,aph,23399,2
aph_008,aph,25199,2
aph_009,aph,37798,2
aph_010,aph,39599,2
aph_011,aph,43199,2
aph_012,aph,44999,2
aph_013,aph,46799,2
aph_014,aph,48598,2
aph_015,aph,50399,2
aph_016,aph,53998,2
aph_017,aph,55799,2
aph_018,aph,57599,2
aph_019,aph,59399,2
aph_020,aph,61200,2
aph_021,aph,64800,2
aph_022,aph,66600,2
aph_023,aph,68400,2
aph_024,aph,70200,2
aph_025,aph,72000,2
aph_026,aph,75600,2
aph_027,aph,77400,2
aph_028,aph,79200,2
aph_029,aph,81000,2
aph_030,aph,82800,2
aph_031,aph,86400,2
aph_032,aph,88200,2
aph_033,aph,90000,2
aph_034,aph,91800,2
aph_035,aph,93600,2
aph_036,aph,97200,2
aph_037,aph,99000,2
aph_038,aph,109799,2
aph_039,aph,111599,2
aph_040,aph,124199,2
aph_041,aph,125999,2
aph_042,aph,129598,2
aph_043,aph,133199,2
aph_044,aph,134999,2
aph_045,aph,136799,2
aph_046,aph,140398,2
aph_047,aph,142198,2
aph_048,aph,143999,2
aph_049,aph,145799,2
aph_050,aph,147600,2
aph_051,aph,151200,2
aph_052,aph,153000,2
aph_053,aph,154800,2
aph_054,aph,156600,2
aph_055,aph,158400,2
aph_056,aph,162000,2
aph_057,aph,163800,2
aph_058,aph,165600,2
aph_059,aph,167400,2
aph_060,aph,169200,2
aph_061,aph,172799,2
aph_062,aph,174600,2
aph_063,aph,176400,2
aph_064,aph,178200,2
aph_065,aph,180000,2
aph_066,aph,183600,2
aph_067,aph,185400,2
aph_068,aph,196199,2
aph_069,aph,198000,2
aph_070,aph,210599,2
aph_071,aph,212399,2
aph_072,aph,215998,2
aph_073,aph,217799,2
aph_074,aph,219598,2
aph_075,aph,221399,2
aph_076,aph,223199,2
aph_077,aph,226799,2
aph_078,aph,228599,2
aph_079,aph,230398,2
aph_080,aph,232199,2
aph_081,aph,234000,2
aph_082,aph,237600,2
aph_083,aph,239400,2
aph_084,aph,241200,2
aph_085,aph,243000,2
aph_086,aph,244800,2
aph_087,aph,248400,2
aph_088,aph,250200,2
aph_089,aph,252000,2
aph_090,aph,253800,2
aph_091,aph,255600,2
aph_092,aph,259200,2
aph_093,aph,261000,2
aph_094,aph,262800,2
aph_095,aph,264600,2
aph_096,aph,266400,2
aph_097,aph,270000,2
aph_098,aph,271800,2
aph_099,aph,282598,2
aph_100,aph,284399,2
aph_101,aph,296999,2
aph_102,aph,298799,2
atz_000,atz,0,2
atz_001,atz,1801,2
atz_002,atz,3601,2
atz_003,atz,16201,2
atz_004,atz,18001,2
atz_005,atz,21600,2
atz_006,atz,23400,2
atz_007,atz,25201,2
atz_008,atz,27008,2
atz_009,atz,28802,2
atz_010,atz,32401,2
atz_011,atz,34200,2
atz_012,atz,36001,2
atz_013,atz,37801,2
atz_014,atz,39607,2
atz_015,atz,43202,2
atz_016,atz,45002,2
atz_017,atz,46802,2
atz_018,atz,48602,2
atz_019,atz,50402,2
atz_020,atz,54002,2
atz_021,atz,55802,2
atz_022,atz,57602,2
atz_023,atz,59402,2
atz_024,atz,61202,2
atz_025,atz,64802,2
atz_026,atz,66602,2
atz_027,atz,68402,2
atz_028,atz,70202,2
atz_029,atz,72002,2
atz_030,atz,75602,2
atz_031,atz,86401,2
atz_032,atz,88201,2
atz_033,atz,90001,2
atz_034,atz,99001,2
atz_035,atz,100801,2
atz_036,atz,102600,2
atz_037,atz,104401,2
atz_038,atz,108001,2
atz_039,atz,109801,2
atz_040,atz,111601,2
atz_041,atz,113401,2
atz_042,atz,115201,2
atz_043,atz,118802,2
atz_044,atz,120609,2
atz_045,atz,122401,2
atz_046,atz,124201,2
atz_047,atz,126008,2
atz_048,atz,129602,2
atz_049,atz,131402,2
atz_050,atz,133202,2
atz_051,atz,135002,2
atz_052,atz,136802,2
atz_053,atz,140402,2
atz_054,atz,142202,2
atz_055,atz,144002,2
atz_056,atz,145802,2
atz_057,atz,147602,2
atz_058,atz,151202,2
atz_059,atz,153002,2
atz_060,atz,154802,2
atz_061,atz,156602,2
atz_062,atz,158402,2
atz_063,atz,162001,2
atz_064,atz,172801,2
atz_065,atz,174601,2
atz_066,atz,176401,2
atz_067,atz,185400,2
atz_068,atz,187201,2
atz_069,atz,189001,2
atz_070,atz,190801,2
atz_071,atz,194400,2
